# name zcmb mb dmb in_pantheon
20376 0.20831 20.474565005951913 0.2708468151571324 False
15467 0.20847 20.620447365545562 0.14427302011981713 True
200132 0.20856 20.84781422942644 0.23933208293925973 True
15259 0.20857 20.6082783592963 0.19584319921319304 True
140152 0.20864 20.62795014431159 0.15737152328924306 True
16482 0.20937 20.585787697643582 0.26074401976030853 False
550154 0.21003 20.893159973358497 0.1464309769854858 True
19149 0.21023 20.199363058749576 0.18406300174750767 False
460105 0.21071 20.711473796080462 0.22282521712594475 True
14157 0.21083 20.551798770975484 0.1533642399293073 True
18940 0.21099 20.69974478922321 0.16101603191447164 True
1257366 0.21137 20.887693490732865 0.26474903320557136 False
7847 0.2116 20.71270106102417 0.22891108972711552 True
17811 0.21186 20.658200246323887 0.1926181626654603 True
18927 0.21214 20.683038934545195 0.24222931014654694 True
13305 0.21339 20.766260265898183 0.1630600019617909 True
8495 0.21353 20.752806940578417 0.188405006789798 True
6933 0.21383 20.631950530445085 0.19604208086730338 True
110567 0.21442 20.764041894217204 0.2976927359088601 True
1249851 0.21511 20.628767429681734 0.4771246727839266 False
14019 0.21513 21.208831658494148 0.22783950045129023 True
1316 0.21566 20.969711481260745 0.25730400495427863 False
100206 0.21653 20.571461225014556 0.1389589215851215 True
17435 0.21674 20.811952486524028 0.1884632206763727 True
7473 0.21677 20.837649491449508 0.18375630325137035 True
20364 0.21729 20.884413888605536 0.2682560047403897 True
13641 0.21781 20.738544810621345 0.17274459578985804 True
1290816 0.21848 20.9678160106092 0.20262991701911798 False
1304678 0.21884 20.887834051666434 0.24612322294081498 False
9467 0.21885 20.936971636352556 0.23921001192795238 True
5533 0.21887 20.87368947261262 0.21715000583972227 True
1342255 0.21886 20.774997187542713 0.12800419450850595 False
1302187 0.21943 20.750927618837007 0.20721382424519816 False
15433 0.21935 20.854432767965413 0.1577370180753862 True
000220 0.21982 20.81112929692163 0.12137814144394539 True
18466 0.21967 20.83390071358097 0.17126562423438052 True
14331 0.21976 20.983209085339396 0.21853300579435256 True
19230 0.22005 20.66722078977373 0.24144427615075525 True
7512 0.22055 20.933443897123354 0.22400334137601677 True
15354 0.22069 20.82429321354889 0.26545497679112035 True
370098 0.22141 20.793608203405274 0.14070949049105635 True
480464 0.22141 20.808308203405275 0.20452110783307317 True
1331123 0.22157 20.939082979084738 0.16395881460038084 False
13025 0.22287 21.070055790595916 0.2799300011250455 True
14846 0.22335 20.895598661060188 0.1650840076253924 True
330083 0.22373 20.764495749760687 0.17071445652018238 True
1304442 0.22451 20.87543123727206 0.19575486824696656 False
550096 0.22451 20.69103123727206 0.2442998676265206 True
1292560 0.22482 20.857827832296838 0.1583359588053016 False
030066 0.22552 20.898617526119885 0.17194628108307675 True
13727 0.22534 20.877597440927843 0.18698400671105317 True
15229 0.22536 20.930049660194165 0.1955940092244946 True
020096 0.22563 20.73461647017145 0.17389806096833293 True
19992 0.22632 21.13558091083102 0.19926092915938656 True
1315192 0.22714 20.842478729238607 0.22723152206922434 False
1315259 0.22806 20.96900919060002 0.1814013058229494 False
180561 0.22853 20.90480327364532 0.3070671622968083 True
13072 0.22917 20.967322270029925 0.2005960015539864 True
3452 0.22967 20.879505679575686 0.18611800669398182 True
21033 0.23006 20.873288445979803 0.2261804052174131 True
000006 0.23044 21.05238834673795 0.25871603406088256 True
040780 0.23066 20.81880587125667 0.29562753213686965 True
19008 0.23075 20.849343199937014 0.20292283063770805 True
360140 0.23083 21.04426480835185 0.22605504111591665 True
17875 0.23111 21.061678706971783 0.18782301489239686 True
430004 0.2315 20.94535669789695 0.2253077831521384 True
1302648 0.23171 20.832949137035587 0.2357272939333473 False
1275946 0.23212 20.94994965291625 0.15720993582205395 False
15369 0.23269 20.57844165386549 0.17931263623726562 False
1292336 0.23356 20.931116280860614 0.25362905221462817 False
350047 0.23364 21.162926830322444 0.19451993715664462 True
1336687 0.23381 20.924058325291828 0.2908916599568324 False
12971 0.23381 20.883384695820002 0.21239002330747267 True
110536 0.23475 20.937408759209625 0.32688645805196476 True
1279500 0.23471 21.023694740226865 0.16551966803719953 False
1319366 0.23483 20.903435481550204 0.18124626243286837 False
1298281 0.23508 20.90828309183915 0.2741078623415312 False
19341 0.23543 20.978263562603775 0.21249403630768915 True
15287 0.2363 21.12507748062965 0.15337612858758615 True
310574 0.23649 21.007949818552213 0.1544029512524604 True
13511 0.23653 21.212802535211196 0.19123401450298255 True
12881 0.23671 20.86354320581084 0.2351060117885555 True
16350 0.23684 20.972478537703605 0.208496013290531 True
1317277 0.23711 20.96976296936417 0.20215680715411483 False
20768 0.23735 21.48190359347259 0.30452210106146665 False
17884 0.23776 20.976648372296793 0.17014300722888817 True
470008 0.23954 20.652094304330774 0.2081322212988214 True
18486 0.23971 20.875966803564673 0.17876417577327933 True
510251 0.24004 21.131770046367304 0.2640071104080113 True
580300 0.24072 21.149860489034435 0.16455362646149418 True
510550 0.24106 21.076204984041155 0.1278579473254782 True
460064 0.24153 20.86757811176458 0.182162787661235 True
17223 0.24151 20.91691961841795 0.2602809355697843 True
14481 0.24207 21.30843156423241 0.21970300555810957 True
20111 0.24267 21.16604553736561 0.21819405031831413 True
480064 0.24271 21.32164098623398 0.25772085434982134 True
20088 0.24316 20.996208289214664 0.14054401951671258 True
13506 0.24341 21.282887901815766 0.30512600399427975 True
19023 0.24405 21.040593617797647 0.24162314952341313 True
15466 0.24436 20.9511151848621 0.22005303455990222 True
3377 0.24449 20.872235890490956 0.1841791306414533 True
000174 0.24497 21.081768926271163 0.20781064779376698 True
420407 0.24512 21.240120432838342 0.17964191154872158 True
20039 0.24539 21.102725486594018 0.21780105019331086 True
000010 0.24594 21.181311139090422 0.16518541066210254 True
13835 0.24604 21.091774555871638 0.14695600206420367 True
15219 0.24637 21.12317142087768 0.169210007169404 True
12977 0.24643 21.027514560405248 0.2130350014231316 True
05D3mq 0.24649 21.138553781956492 0.15280187016130095 True
1334645 0.24701 20.943576754162713 0.13476062095759758 False
3451 0.24835 20.94740972922489 0.17510102761528165 True
420087 0.24848 21.235557882817016 0.21563974460457666 False
450082 0.24848 21.17195788281702 0.19531514365539362 True
560152 0.24851 21.110110060977355 0.2613247514402363 True
15161 0.24853 21.07080933856783 0.17626902743447734 True
19990 0.24883 21.172175021379672 0.17858906089545282 True
120585 0.24899 21.06194474107297 0.1651842850060665 True
3199 0.24961 21.41771233947714 0.21895144380089307 True
16106 0.24973 21.04054729775756 0.20502967699615618 True
15868 0.24974 21.136797878734082 0.16147300747289822 True
520077 0.25004 21.343569486005332 0.22421495566203076 True
390449 0.25008 21.123538969787223 0.2179310821577995 True
13689 0.2503 21.158948460827027 0.17757500169663465 True
5717 0.25037 21.31389146460597 0.18678703244129463 True
500004 0.25052 21.048803144681287 0.1863471884039878 True
16213 0.25077 21.13181878297905 0.20117148614741512 True
17552 0.25191 21.214407670263267 0.2055820233894001 True
310161 0.25247 21.20654897828483 0.16431127262224238 True
9032 0.25249 21.15098365304865 0.2577419120213785 True
000034 0.25319 21.11405062136147 0.1547303899481411 True
17464 0.25345 20.774789476871632 0.26143486663018667 True
5736 0.25394 21.199419128891993 0.16602672319267964 True
1336480 0.25605 21.39124462773409 0.19229288297858502 False
1112 0.25609 21.303673880363803 0.2703300099378049 True
17340 0.25625 21.118310329586002 0.20554601307290576 True
9457 0.25672 21.24669245413835 0.2502870190630354 True
19207 0.25721 21.32202797296529 0.24850199772383275 True
18325 0.25723 21.238631524923584 0.19171401398860513 True
8046 0.2576 21.3541257662705 0.22368701198645086 True
6108 0.258 21.27241234637559 0.2296352399228087 True
550041 0.25847 21.21066160987005 0.20895996940755107 True
1297026 0.25855 21.255258068749004 0.14733604728548283 False
1303883 0.25911 21.287265640226206 0.1619165576723511 False
1289664 0.25908 21.03331390134051 0.17697137605810204 False
1335694 0.25912 21.170982886247497 0.16115174128247978 False
12972 0.25935 21.26830123179871 0.23228019629668617 True
1330426 0.25954 21.1882070954861 0.16826103173063559 False
020176 0.26051 21.251178751478047 0.16916455112646744 True
370498 0.26086 21.361281610517548 0.18556739925839136 True
15440 0.2613 21.192347878700172 0.2057620230301267 True
1337649 0.26151 21.16370296084924 0.2239233057640243 False
2017 0.26162 21.43187134141925 0.25753000459598097 True
19702 0.26162 21.42665789610753 0.2317281940910213 True
1253 0.26166 21.13657457120901 0.2244080210970035 True
13655 0.26173 21.43883124440694 0.24765804302216396 True
18945 0.26187 21.466140596571677 0.21520943613299182 True
13956 0.2629 22.008865886287538 0.5140686493563873 False
520019 0.26309 21.385954731238346 0.16795359966591566 True
04D3ez 0.26348 21.14752510589366 0.17528221448312015 True
350235 0.26384 21.307243729631626 0.16553384636969004 True
330022 0.26386 21.048713882350857 0.20407845346055015 True
12983 0.26395 21.37886476933051 0.3800880007757073 False
2943 0.26405 21.25208211426896 0.2369241106446117 True
110478 0.26462 21.26147595088067 0.19613002783124348 True
13099 0.26451 21.416308508314433 0.255049004619367 True
2422 0.2657 21.353128079280626 0.21839978735260066 True
6315 0.26576 21.0692737614279 0.20433659731552392 True
1334087 0.26629 21.035505793202667 0.2636017868751114 False
18463 0.26687 21.29098727103972 0.2031160057796039 True
1309288 0.26794 21.25654658728412 0.20025666030755096 False
520023 0.26804 21.209368499626493 0.23047972435236208 True
530037 0.2685 21.323433753008963 0.19076553637399546 True
06D3fp 0.26848 21.20312185293715 0.23889527183154596 True
14298 0.26879 21.348659155293134 0.21547439491542536 True
510638 0.27006 21.3834025868244 0.19663534844373146 True
19002 0.2701 21.254361827358007 0.16264004489912287 True
310051 0.27045 21.25825233129325 0.2075750573612134 True
160039 0.27085 21.237152861536057 0.1639338223823787 True
380378 0.27129 21.31553712338575 0.12043823628993032 True
1292332 0.27265 21.286913757256293 0.17108925105000808 False
15356 0.2734 21.21649252515509 0.20693214035566812 True
420258 0.27444 21.484243597668403 0.291830936077107 True
100213 0.27511 21.52306570563196 0.2379061857394917 True
150254 0.27508 21.277099165094675 0.24036607456343775 True
20227 0.27574 21.40744630293263 0.21186204917034474 True
19051 0.27619 21.419247238086925 0.1780250146187159 False
4000 0.27656 21.595461686193875 0.27089315367501476 True
4046 0.27764 21.36295024688351 0.24354234106687578 True
1297465 0.27784 21.664816527917594 0.1759751008403469 False
5957 0.27924 21.44888446554001 0.162102007104168 True
6196 0.2798 21.249988609827128 0.19748305241736466 True
040201 0.27987 21.31487657447942 0.15095408336314511 True
520188 0.28049 21.414131107712706 0.15071608931698485 True
18485 0.28122 21.368078421257866 0.1726691564967525 True
1317286 0.28198 21.343872967450462 0.16486230458525647 False
06D3dt 0.28256 21.49186364082137 0.29612700096838485 True
15584 0.28333 21.405094587819615 0.18239001411797567 True
310238 0.28395 21.318724919786714 0.15176983211200823 True
14261 0.28436 21.2875823113655 0.18459800618678232 True
16072 0.28434 21.436331609643407 0.20532203476479924 True
17791 0.28468 21.857932288985047 0.3502880366735938 True
440050 0.28547 21.449016993645557 0.18403348780471487 True
350080 0.28577 21.419300803887808 0.17110468021227998 True
20040 0.28655 21.38336973589465 0.21582613183952828 True
20245 0.28723 21.31345312701711 0.24893701027591073 True
17809 0.28746 21.282371523290227 0.23735501077407156 True
19128 0.28763 21.619653948762785 0.22592853494864187 True
1334644 0.28806 21.45274742629213 0.18606581560967517 False
1313594 0.28835 21.494230979609274 0.1351832494379579 False
091869 0.28843 21.490155590724378 0.16321738261583615 True
2165 0.28882 21.68797614658969 0.22473566955195837 True
2789 0.2889 21.48713972750339 0.2268970449792448 True
1334597 0.28896 21.421548649511188 0.16629587028764778 False
1310395 0.28899 21.447299189026918 0.2761628303140139 False
350180 0.28952 21.722691859905257 0.2557975503711049 True
1289288 0.29001 21.484751916974925 0.27009362084151783 False
570056 0.28998 21.475083673664255 0.23294515506250305 True
19596 0.29036 21.53202324792314 0.22926808653265585 True
19027 0.29114 21.228495524563844 0.21747600129912223 True
1291090 0.29199 21.506037493430732 0.17564801771994204 False
1263715 0.29186 21.510737336252102 0.17007315025574873 False
12841 0.29208 21.495131643002562 0.4829740093465781 False
390264 0.29208 21.170034452333375 0.2912316989629944 True
21006 0.29241 21.383473068825616 0.2275371890428845 True
420414 0.29246 21.439614173885676 0.22322163087863747 True
150509 0.2928 21.492967973112403 0.1722143844088461 True
130755 0.29291 21.57532890427465 0.20177099053304723 True
6249 0.29354 21.601449865995665 0.20304700138625334 True
1303004 0.29496 21.50725676087073 0.17207667816730185 False
19794 0.29568 21.765287117714724 0.3067270228654022 True
580270 0.29576 21.747174003827887 0.16358317902569622 True
1119 0.29639 21.738439512603996 0.3650570007677234 False
13610 0.29683 21.40402323226146 0.20081400139461222 True
1293319 0.29687 21.49577605783998 0.20876535471910554 False
420196 0.29842 22.014859220734227 0.23236533266164294 True
570025 0.29845 21.398309392034513 0.2725707857326016 True
6137 0.29888 21.664461356736723 0.25361875247915144 True
10550 0.29923 21.755660866117935 0.3406120032764919 False
120444 0.29947 21.76741452688972 0.19412637906304794 True
14735 0.29936 21.478695868653602 0.1844990060499939 True
170428 0.30007 21.730816922289556 0.19632321158811739 True
5391 0.30022 21.625364641944923 0.24571183637972616 True
350078 0.30078 21.92120249273695 0.2934955009512012 True
350192 0.3015 21.60800410069209 0.19125376778896885 True
570022 0.30141 21.852948619026897 0.20428361229463415 True
460037 0.30254 21.63563326656374 0.22313445141366461 True
1339002 0.30296 21.565667459856922 0.2733745379558176 False
150457 0.30339 21.668549857447424 0.13996084331065536 True
7143 0.30354 21.822136310861517 0.19567201274797805 True
1287626 0.30396 21.464268788003256 0.22075602948617545 False
19818 0.30395 21.450402216700603 0.18050800153507957 True
1335717 0.30478 21.787268037349303 0.24129886850091706 False
1259412 0.30477 21.647069862310012 0.13749403221194315 False
12883 0.30519 21.337221618113155 0.3055222626868515 True
350630 0.30525 21.653481638481423 0.1311081223870525 True
440005 0.30551 21.750285129298263 0.22462031255427642 True
350027 0.30568 21.693231200508574 0.16329194802886152 True
560087 0.30641 21.640258760441704 0.1997628140836542 True
340334 0.30668 21.90813033457738 0.23757763057947165 True
1281668 0.30697 21.702738793250266 0.14761367181419838 False
520062 0.30805 21.94888300576861 0.13703611283929149 True
5966 0.30822 21.69796084657754 0.25262600435774113 False
1319821 0.30881 21.74160376855869 0.15001058586161162 False
6699 0.30915 21.7905962322242 0.24918275723477998 True
5844 0.3093 21.720213675836703 0.2690305531350059 True
16211 0.30939 21.76204820423984 0.2992130229509195 True
21042 0.30955 21.464762607176482 0.25575868490616144 True
1300516 0.31043 21.36491110297344 0.33533804541694695 False
15213 0.31053 21.742090132434654 0.21974212192568057 True
500100 0.31077 21.794275986678294 0.18214491838490332 True
000420 0.31152 21.761818110433904 0.13916772218212678 True
1338128 0.31185 21.78312805792839 0.20919227207888763 False
1337838 0.31195 21.695562788889998 0.15816232682832343 False
1263369 0.31252 21.70199499040594 0.14725864367625402 False
1294743 0.31258 21.780463622367225 0.27816945777664376 False
20142 0.31259 21.368733893072235 0.20442734365929666 True
1283878 0.31287 21.76479705935698 0.20170338809196853 False
1341894 0.31294 21.75133104695051 0.17472491070689436 False
19632 0.31377 21.768180805122327 0.21272708213031843 True
530112 0.31444 21.86952438728426 0.15336977451127626 True
15383 0.31495 21.764567749634118 0.22619904336462904 True
6649 0.31509 21.628867944606988 0.21861274946465376 True
110716 0.31577 21.951571136437675 0.231747759759692 True
15776 0.31582 21.67811949444955 0.2260310433385303 True
6100 0.31613 21.94231121326226 0.27276049203497243 False
100163 0.31773 21.819037474555007 0.1940659820108083 True
1345553 0.31795 21.822437768646818 0.16502310921731622 False
080646 0.31813 21.764315138894084 0.1511139389380609 True
550059 0.31839 22.078849845160672 0.3268202906316484 True
310188 0.31893 21.886239077500722 0.17714556856720387 True
440509 0.31892 21.639322613544017 0.20341585698598674 True
170078 0.32089 21.979963605464548 0.20554315767100306 True
330128 0.32095 21.69987462029176 0.1540425297209812 True
1266657 0.32108 21.937588313106346 0.2924299074165739 False
120085 0.32214 21.47663075814433 0.19744167843460048 True
580104 0.32214 21.60805976178693 0.15586832308726595 True
1261579 0.32214 21.62265976178693 0.13612595008680867 False
7475 0.32265 21.676056763609957 0.2104969887826631 True
05D2ab 0.32454 21.81942616986924 0.12357377689468511 True
050291 0.32535 21.974381922260946 0.1913840272997601 True
500301 0.3255 22.010319268981426 0.2538645759647401 True
18617 0.3257 21.908248089542763 0.2699270357391488 True
1305626 0.32573 21.79304810606914 0.13912481716083244 False
1308326 0.32622 21.795845084305597 0.15486932461331884 False
14456 0.32794 21.744552560121043 0.16969902518043495 True
050303 0.32829 22.05504713589506 0.3072526988670797 True
530219 0.32838 22.095353436499767 0.2783484971066284 True
430003 0.32843 21.67843516881822 0.2944240646700377 True
1337687 0.3287 21.817832022602225 0.14804750865195446 False
1306073 0.32859 21.84528453809597 0.14162571182164946 False
6924 0.3286 21.671986523036995 0.2208512283534113 True
1316465 0.3291 21.80276692610895 0.1629340941167884 False
13934 0.32931 22.155255286937823 0.3093960137826506 True
540163 0.32943 21.98435297988781 0.16025663546477453 True
1301933 0.3296 21.848385840692874 0.11158897109907122 False
13830 0.32985 21.588756360198765 0.20806802047809617 True
120369 0.33055 21.980131091813146 0.12882770038318198 True
1338675 0.33048 21.912686974017202 0.2127231280807186 False
4241 0.33052 21.913485911469518 0.22950989817494857 True
480184 0.3308 21.906905756148497 0.23793719675446243 True
370394 0.3308 21.744305756148496 0.2115848671837765 True
03D1fc 0.33094 21.755071263433905 0.13445178387917758 True
580235 0.33154 21.77961288192839 0.21824144613787522 True
20106 0.33137 21.977843086381327 0.28420333718269186 True
370344 0.33155 21.850729189844454 0.1638422515743046 True
470041 0.33179 21.763188470554457 0.1414638052206575 True
1306141 0.3324 21.723250446621872 0.15693122985988722 False
130862 0.3329 22.078366715631255 0.19987228828059114 True
1309492 0.33353 21.748685970536766 0.1393087567385578 False
1346956 0.33353 21.782834803700027 0.17404480744577216 False
16093 0.33439 21.864732842624512 0.23416901016536715 True
500511 0.3349 21.77356451739866 0.1697456000359236 True
1346966 0.33513 21.770468237589608 0.17587075894703688 False
1314897 0.33663 21.781978619705477 0.1822546174943495 False
470015 0.33752 21.914020856680008 0.27735150012194143 True
040782 0.33739 21.756946134704904 0.2357101854554192 True
04D3kr 0.33753 21.895560622533388 0.1740341515879604 True
1300912 0.3378 21.899823666835776 0.23230083428099926 False
380318 0.33825 21.894516520018282 0.20952258113800937 True
580276 0.33851 21.859305215672364 0.19859824785408545 True
1343337 0.339 21.80173792908418 0.3554888488864758 False
04D3nh 0.34051 21.92152629868362 0.1905327777978918 True
320258 0.3409 21.80391937471817 0.19242861775692197 True
2533 0.34101 21.809173909729953 0.2539280534131171 True
1336009 0.34176 21.957679259032822 0.3198730455903209 False
1346387 0.34448 22.054260309303643 0.15049179605676954 False
350606 0.3445 22.03759261110447 0.29799075042532713 False
1329312 0.34479 21.97857292616976 0.16953784178176595 False
470110 0.34547 21.94944479418911 0.2286333883485349 True
03D1bp 0.34594 22.077090521977496 0.13400940937847805 True
310090 0.34686 22.160657521673485 0.3693670288059435 True
050301 0.34704 21.864464482261873 0.24278570402233912 True
330089 0.34872 22.11736186922647 0.21675194996154323 True
160198 0.34899 21.997044878046864 0.15630557939582235 True
1258906 0.34918 22.027471536152415 0.20426216824454596 False
070955 0.3492 21.887760951147797 0.15564564464003505 True
380279 0.34946 21.952811713183653 0.16644357559035516 True
04D2mc 0.34957 21.754527617127913 0.22471353467953115 True
05D2ie 0.34956 22.125111526962492 0.16930730984377426 True
440185 0.34952 21.898827783630015 0.20531747150676644 False
20186 0.34957 22.23167889530966 0.2864162570332153 False
1248677 0.35017 21.93289600108325 0.14451947292188574 False
000196 0.35066 21.983709480350743 0.1608870849334324 True
050296 0.35087 22.000312525266743 0.15911924065307229 True
05D2hc 0.35157 22.229323874685267 0.20899817953421335 True
120400 0.35156 22.083807808329524 0.1363339568414378 True
160197 0.35361 22.112876470084466 0.19004854277766572 True
05D2mp 0.35527 22.21421698030221 0.22140385736514087 True
1688 0.35767 22.102018184270218 0.29071300087898133 False
1334423 0.35791 22.099349399234587 0.21355499150664833 False
04D3fk 0.35833 21.990147441316616 0.21430384574149036 True
04D2fs 0.35858 21.897926846415267 0.2877398889506952 True
1280217 0.35901 21.898618720210358 0.3046913997982079 False
160070 0.35897 22.190011854554268 0.16898011106561206 True
1307830 0.35949 22.167485545126596 0.1525106297534939 False
050293 0.36005 21.934079832076975 0.1892574703001584 True
160126 0.36023 21.827265685488644 0.22871114911467652 True
470244 0.36081 22.181092918435077 0.19697277428198787 True
420417 0.36138 21.86031755135625 0.28676186174064927 True
1294014 0.36272 21.99068671769444 0.20825704604490355 False
1346137 0.36326 22.110155952115633 0.21340297115316542 False
560121 0.36491 22.207866581431052 0.2903217112615882 True
100358 0.36613 21.880347145409775 0.22461923461632766 True
190209 0.36648 21.977127183907626 0.1533134524603627 True
1308582 0.36705 21.954101037524755 0.14949721612230205 False
350083 0.3678 22.010970424145942 0.1633744366837348 True
04D1hd 0.36791 22.215170381524047 0.15607313400151246 True
1343533 0.36844 22.29326618684521 0.33534487577187483 False
1283936 0.36862 22.20844567415899 0.34449582553140556 False
15704 0.36952 22.195167474781922 0.24285701655064154 True
18091 0.36977 21.96332924835271 0.2536120089094747 True
510578 0.37012 22.12659019363335 0.18817671464525343 True
04D2cf 0.37059 22.125420553454198 0.16100860881276177 True
05D4bm 0.37051 22.127940486847066 0.15774689767539554 True
13136 0.37046 22.38396630380132 0.25520701572160376 True
05D3jr 0.37053 22.02083989621817 0.2820049288076066 True
390471 0.37053 21.81763989621817 0.13316286023898644 True
320469 0.37087 22.1550108054982 0.38959243504319213 True
1291957 0.37143 22.07940139129575 0.165925774616475 False
000199 0.3716 22.1337345464325 0.11349211248310542 True
05D4fo 0.3715 22.173526373518964 0.16321534270635887 True
05D4cw 0.37351 22.056045637667584 0.1302891645226066 True
16232 0.37426 22.216878489924675 0.23322802673413034 True
1299643 0.37678 22.161727304157957 0.15234008090670498 False
1282736 0.37798 22.105067270369734 0.22154679997186005 False
590031 0.37859 22.17660591816221 0.1804057691144053 True
7779 0.37986 22.04079227814158 0.21825783393724052 True
320099 0.37989 22.160653943833744 0.16157031544559852 True
500057 0.38052 22.20921808185871 0.18742127551856994 True
110425 0.38083 22.19940563790903 0.199628395971704 True
1299785 0.38131 22.20109840836918 0.20234005230169022 False
000011 0.3816 22.427016190790827 0.21732338026647985 True
040150 0.38174 22.309663257940645 0.19706953958028173 True
580275 0.3825 22.118814799337127 0.26380534857546767 True
1343401 0.38284 22.113026286619476 0.20481600738803699 False
1281886 0.38394 22.263647194865033 0.20002907477879903 False
360139 0.38594 22.27017327920723 0.14971440872094166 True
1338170 0.38677 22.12448777418876 0.2694602731313137 False
550218 0.38735 22.30111896382118 0.272146991337313 True
050251 0.38772 22.378013836554686 0.2826146672175269 True
420352 0.38886 22.128218349477322 0.19897435789648418 True
1290779 0.38951 22.290234381965394 0.19058950774178146 False
120086 0.39262 22.22372748988768 0.23575732508135527 True
1291794 0.39512 22.213953019459606 0.2018529994674936 False
1296273 0.39698 22.004415085649246 0.16672043895600638 False
1333438 0.39946 22.458062270498107 0.2865530996969979 False
05D4ff 0.40048 22.236444487463878 0.1560353915467994 True
110734 0.40212 22.22777031085359 0.19770013944292403 True
580312 0.40286 22.29303612244076 0.28915227955378736 False
1329615 0.40361 22.361252522687572 0.21211881857803747 False
06D3ed 0.40454 22.422535021125274 0.1638515940595554 True
350050 0.40472 22.085413290159998 0.20023294068491881 True
05D4dt 0.40547 22.525337412584452 0.13281895405326816 True
1308314 0.40648 22.437597317439042 0.1669990848971854 False
1341370 0.409 22.445659402269882 0.23874865885099064 False
1306390 0.40911 22.48599032133439 0.3626516359437009 False
450339 0.40927 22.451359538205452 0.27363766968385983 True
06D4cq 0.40947 22.42304411384454 0.17007694114358013 True
020090 0.40995 22.43144722353761 0.2786715150017544 True
1307277 0.41114 22.407430983633287 0.3169428664443367 False
530251 0.41131 22.577901284696033 0.2411808041613517 True
520071 0.41152 22.560900111719825 0.14665714415399647 True
1315296 0.41258 22.534686499138495 0.3290237942123081 False
04D2fp 0.41664 22.479015302192227 0.14676102898238017 True
05D2dw 0.41864 22.366911754065164 0.20029971114191825 True
440162 0.41927 22.43065472491486 0.19070926004407487 True
550137 0.41931 22.20481592375117 0.22100657895550516 True
1289600 0.41962 22.612328294294304 0.22299462203376175 False
05D3cf 0.41956 22.54595678975615 0.2342149946384201 True
1340454 0.41997 22.18563551547227 0.293176993466866 False
550202 0.42027 22.578656586297303 0.343133804234048 True
1306626 0.4209 22.364036015750653 0.1743543476514159 False
110430 0.42085 22.476299436156904 0.24866539863929396 True
1306991 0.42199 22.27896665395144 0.26947416179058636 False
04D4gg 0.42245 22.39293510157043 0.2301381153958319 True
1345594 0.42242 22.424799353771192 0.2741241236717298 False
490037 0.42355 22.34501835729132 0.18451262571301127 True
160200 0.42349 22.587437295446556 0.3999118192386758 True
1302523 0.42392 22.471677437844956 0.1314304202261616 False
1312274 0.42451 22.493776170343626 0.19396399292070768 False
1295027 0.42562 22.449164271465477 0.19359699363482974 False
1258940 0.42594 22.497177697976465 0.17336234188271 False
050003 0.42689 22.56013696828802 0.22795516050485523 True
110542 0.42694 22.583078661972284 0.1964887931076401 True
110719 0.42784 23.02397785576539 0.23708776124006242 True
05D2cb 0.42865 22.632009362053772 0.4026447443403777 True
440236 0.42888 22.389598599995047 0.19270526584986167 True
1306029 0.42895 22.57200497655957 0.2495302989857948 False
100101 0.42967 22.670221812756203 0.1962337636135853 True
080723 0.43013 22.58062422854257 0.1635830826016461 True
04D1rh 0.43487 22.528090578152636 0.18169159569063206 True
06D4co 0.43544 22.32854137994744 0.13091146298039044 True
000142 0.43673 22.75320360172593 0.1797967119651884 True
1336008 0.43765 22.37075990574724 0.16393547669065553 False
1333246 0.43774 22.627414724594384 0.3558556013938647 False
1310338 0.43883 22.21313496152325 0.20973245154192066 False
560027 0.43883 22.413434961523247 0.2786641669902167 True
050607 0.43926 22.574045060087474 0.20098933022157972 True
040166 0.44004 22.887914432246042 0.4410951569472165 True
510266 0.44059 22.38428951828586 0.15931817180035807 True
1328105 0.44154 22.427718901969936 0.18157912188543737 False
1295256 0.44246 22.598487238696894 0.17110131865448353 False
06D3df 0.44254 22.651713020526557 0.13708153723004754 True
06D2gb 0.44368 22.542528398200872 0.18022056850186596 True
1291080 0.44384 22.552156111013126 0.2892843815551337 False
040137 0.44756 22.603040213755804 0.22233112542315206 True
1328066 0.4489 22.630652050939936 0.22041870935537894 False
1320166 0.44896 22.732941971325733 0.21421308617476956 False
050580 0.4506 22.392498354453764 0.1553714291915625 True
520016 0.451 22.676597051013804 0.21277193688985888 True
04D2gb 0.45169 22.338729414780374 0.22472205132077863 True
120094 0.45169 22.741829414780373 0.15235570378954702 True
04D3gt 0.45155 22.4640229383401 0.30419635970642706 True
1290127 0.45223 22.741300652835648 0.31893675127644466 False
1253101 0.45333 22.54070186290814 0.20602670694844988 False
1253039 0.45347 22.63250832862262 0.1419514962296175 False
1334302 0.45463 22.532703290635173 0.20748968306155166 False
1306360 0.45478 22.63016427874841 0.28286496838129765 False
1345582 0.45878 22.713084723416024 0.2509556480662274 False
380199 0.46055 22.749917866387737 0.190191225308548 True
510597 0.46098 22.76465707470861 0.22962771834371318 True
05D3lc 0.46156 22.73173216396872 0.13579926186656383 True
03D4au 0.46641 23.087046790006152 0.39557653732395587 True
000215 0.4666 22.79751850827903 0.13322947463497412 True
04D4jr 0.4684 22.71793520541887 0.2054361019879064 True
1339149 0.4688 22.508356189588245 0.2324743485609987 False
04D4ju 0.47039 22.959723652249885 0.4036193975840639 True
05D3mx 0.47057 22.761341836303117 0.17982510349690486 True
370367 0.4717 22.72930977564478 0.20918841946629513 True
